课程编码,课程名称,目录课程名,开课院系,校区,大纲链接,课时,学分,课程属性,主讲教师,采集时间
1801010708I0P1001Y,地球动力学导论,地球动力学导论,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313462,72,3.50,学科核心课,王世民,2026-09-02 09:19:27
1801010708I0P1002Y,地球系统科学,地球系统科学,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313432,51,2.50,学科核心课,贾根锁等,2026-09-02 09:19:27
1801010710I0P1001Y,植物生理与发育生物学,植物生理与发育生物学,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313478,60,3.00,学科核心课,程佑发等,2026-09-02 09:19:27
1801010710I0P1002Y,植物分子生物学,植物分子生物学,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313477,60,3.00,学科核心课,李欣然等,2026-09-02 09:19:27
1801010710I0P1003Y,基因组学前沿和精准医学,基因组学前沿和精准医学,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313468,51,2.50,学科核心课,张治华等,2026-09-02 09:19:27
1801010710I0P1004Y,发育生物学研究中的模式动物,发育生物学研究中的模式动物,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313434,60,3.00,学科核心课,YUAN LI,2026-09-02 09:19:27
1801010710I0P1012Y,细胞器研究,细胞器研究,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313475,50,2.50,学科核心课,刘平生等,2026-09-02 09:19:27
1801010710I0P1015Y,合成生物学导论,合成生物学导论,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313437,40,2.00,学科核心课,于龙江等,2026-09-02 09:19:27
1801010710I0P3001Y,国际藻类、菌物和植物命名法规,国际藻类、菌物和植物命名法规,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313436,40,2.00,专业课,朱相云,2026-09-02 09:19:27
1801010713I0P1003Y,城市生态学：格局、过程、规划与可持续性,城市生态学：格局、过程、规划与可持续性,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313459,60,3.00,学科核心课,周伟奇等,2026-09-02 09:19:27
1801010713I0P1005Y,土壤生态学-水分养分循环及管理,土壤生态学-水分养分循环及管理,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313449,40,2.00,学科核心课,张喜英等,2026-09-02 09:19:27
1801010714I0P1001Y,数据挖掘,数据挖掘,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313446,60,3.00,学科核心课,刘莹,2026-09-02 09:19:27
1801010801I0P1001Y,工程流固耦合,工程流固耦合,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313435,50,2.50,学科核心课,陈伟民,2026-09-02 09:19:27
1801010801I0P1002Y,微/纳机电系统和微/纳传感器中的力学,微/纳机电系统和微/纳传感器中的力学,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313451,60,3.00,学科核心课,张吟,2026-09-02 09:19:27
1801010805I0P1001Y,功能纳米结构的合成、表征及设备应用,功能纳米结构的合成、表征及设备应用,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313465,51,2.50,学科核心课,孙向南等,2026-09-02 09:19:27
1801010805I0P1002Y,材料生产与环境科学,材料生产与环境科学,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313431,60,3.00,学科核心课,杜浩等,2026-09-02 09:19:27
1801010805I0P1004Y,同步辐射在材料学中的应用,同步辐射在材料学中的应用,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313473,60,3.00,学科核心课,张一等,2026-09-02 09:19:27
1801010812I0P1001Y,智能软件工程,智能软件工程,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313455,60,3.00,学科核心课,罗铁坚,2026-09-02 09:19:27
1801010812I0P1002Y,数据科学,数据科学,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313445,60,3.00,学科核心课,罗铁坚,2026-09-02 09:19:27
1801010812I0P1003Y,Matlab在科学计算中的应用,Matlab在科学计算中的应用,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313456,45,2.50,学科核心课,LUO CUI CUI,2026-09-02 09:19:27
1801010812I0P1005Y,数字图像处理,数字图像处理,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313447,40,2.00,学科核心课,王伟强,2026-09-02 09:19:27
1801010817I0P1005Y,多相反应器理论与分析,多相反应器理论与分析,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313433,51,2.50,学科核心课,刘晓星等,2026-09-02 09:19:27
1801010817I0P1006Y,化工过程安全,化工过程安全,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313466,60,3.00,学科核心课,杨宁等,2026-09-02 09:19:27
1801010830I0P1001Y,环境与自然资源经济学,环境与自然资源经济学,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313467,60,3.00,学科核心课,邓祥征等,2026-09-02 09:19:27
1801010830I0P1002Y,环境化学,环境化学,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313439,60,3.00,学科核心课,田振玉,2026-09-02 09:19:27
1801010830I0P1003Y,化学反应先进诊断技术与应用,化学反应先进诊断技术与应用,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313438,60,3.00,学科核心课,田振玉,2026-09-02 09:19:27
1801010830I0P1004Y,高级水物化处理原理,高级水物化处理原理,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313464,60,3.00,学科核心课,刘超等,2026-09-02 09:19:27
1801010830I0P1005Y,水化学,水化学,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313472,60,3.00,学科核心课,刘超等,2026-09-02 09:19:27
1801010830I0P1006Y,全球环境展望,全球环境展望,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313444,40,2.00,学科核心课,贾根锁等,2026-09-02 09:19:27
1801010830I0P1007Y,土壤碳氮循环概论,土壤碳氮循环概论,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/313450,60,3.00,学科核心课,徐星凯,2026-09-02 09:19:27
180101120500PB003Y-01,学术道德与学术写作规范,学术道德与学术写作规范,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/315865,20,1.00,公共必修课,叶青,2026-09-02 09:19:27
180101120500PB003Y-02,学术道德与学术写作规范,学术道德与学术写作规范,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/315866,20,1.00,公共必修课,蓝利,2026-09-02 09:19:27
180101120500PB003Y-03,学术道德与学术写作规范,学术道德与学术写作规范,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/318422,20,1.00,公共必修课,蓝利,2026-09-02 09:19:27
180101120500PB003Y-04,学术道德与学术写作规范,学术道德与学术写作规范,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/315867,20,1.00,公共必修课,李志红,2026-09-02 09:19:27
180101120500PB003Y-05,学术道德与学术写作规范,学术道德与学术写作规范,国际学院,玉泉路,https://jwba.ucas.ac.cn/sc/course/courseplan/315868,20,1.00,公共必修课,李志红,2026-09-02 09:19:27
18017B040300PX001H-01,健身健美,健身健美,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315699,30,0.50,公共选修课,唐晓义,2026-09-02 09:19:27
18017B040300PX001H-02,健身健美,健身健美,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315700,30,0.50,公共选修课,唐晓义,2026-09-02 09:19:27
18017B040300PX001H-03,健身健美,健身健美,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315701,30,0.50,公共选修课,唐晓义,2026-09-02 09:19:27
18017B040300PX001H-04,健身健美,健身健美,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315702,30,0.50,公共选修课,唐晓义,2026-09-02 09:19:27
18017B040300PX001H-05,健身健美,健身健美,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315703,30,0.50,公共选修课,唐晓义,2026-09-02 09:19:27
18017B040300PX003H-01,网球,网球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315695,30,0.50,公共选修课,于汶均,2026-09-02 09:19:27
18017B040300PX003H-02,网球,网球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315696,30,0.50,公共选修课,于汶均,2026-09-02 09:19:27
18017B040300PX003H-03,网球,网球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315697,30,0.50,公共选修课,于汶均,2026-09-02 09:19:27
18017B040300PX003H-04,网球,网球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315698,30,0.50,公共选修课,于汶均,2026-09-02 09:19:27
18017B040300PX003H-05,网球,网球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/318459,30,0.50,公共选修课,于汶均,2026-09-02 09:19:27
18017B040300PX004H-01,足球,足球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315656,30,0.50,公共选修课,林家辉,2026-09-02 09:19:27
18017B040300PX004H-02,足球,足球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315657,30,0.50,公共选修课,林家辉,2026-09-02 09:19:27
18017B040300PX004H-03,足球,足球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315658,30,0.50,公共选修课,林家辉,2026-09-02 09:19:27
18017B040300PX004H-04,足球,足球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315659,30,0.50,公共选修课,林家辉,2026-09-02 09:19:27
18017B040300PX006H-01,女子自由泳,女子自由泳,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315692,30,0.50,公共选修课,鄂宇馨,2026-09-02 09:19:27
18017B040300PX006H-02,女子自由泳,女子自由泳,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315693,30,0.50,公共选修课,鄂宇馨,2026-09-02 09:19:27
18017B040300PX007H-01,男子自由泳,男子自由泳,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315688,30,0.50,公共选修课,刘瑞雪,2026-09-02 09:19:27
18017B040300PX007H-02,男子自由泳,男子自由泳,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315689,30,0.50,公共选修课,刘瑞雪,2026-09-02 09:19:27
18017B040300PX007H-03,男子自由泳,男子自由泳,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315690,30,0.50,公共选修课,刘瑞雪,2026-09-02 09:19:27
18017B040300PX009H-01,篮球,篮球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315597,30,0.50,公共选修课,张欢,2026-09-02 09:19:27
18017B040300PX009H-02,篮球,篮球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315598,30,0.50,公共选修课,朱天宇,2026-09-02 09:19:27
18017B040300PX010H-01,瑜伽,瑜伽,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315683,30,0.50,公共选修课,何桂星,2026-09-02 09:19:27
18017B040300PX010H-02,瑜伽,瑜伽,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315684,30,0.50,公共选修课,何桂星,2026-09-02 09:19:27
18017B040300PX010H-03,瑜伽,瑜伽,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315685,30,0.50,公共选修课,郭巍,2026-09-02 09:19:27
18017B040300PX010H-04,瑜伽,瑜伽,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315686,30,0.50,公共选修课,郭巍,2026-09-02 09:19:27
18017B040300PX010H-05,瑜伽,瑜伽,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315687,30,0.50,公共选修课,郭巍,2026-09-02 09:19:27
18017B040300PX011H-01,女子蛙泳,女子蛙泳,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315680,30,0.50,公共选修课,樊菁,2026-09-02 09:19:27
18017B040300PX011H-02,女子蛙泳,女子蛙泳,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315681,30,0.50,公共选修课,鄂宇馨,2026-09-02 09:19:27
18017B040300PX011H-03,女子蛙泳,女子蛙泳,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315682,30,0.50,公共选修课,鄂宇馨,2026-09-02 09:19:27
18017B040300PX011H-04,女子蛙泳,女子蛙泳,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/318477,30,0.50,公共选修课,鄂宇馨,2026-09-02 09:19:27
18017B040300PX011H-05,女子蛙泳,女子蛙泳,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/318478,30,0.50,公共选修课,鄂宇馨,2026-09-02 09:19:27
18017B040300PX012H-01,男子蛙泳,男子蛙泳,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315676,30,0.50,公共选修课,刘瑞雪,2026-09-02 09:19:27
18017B040300PX012H-02,男子蛙泳,男子蛙泳,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315677,30,0.50,公共选修课,刘瑞雪,2026-09-02 09:19:27
18017B040300PX012H-03,男子蛙泳,男子蛙泳,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315678,30,0.50,公共选修课,鄂宇馨,2026-09-02 09:19:27
18017B040300PX013H-01,羽毛球,羽毛球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315660,30,0.50,公共选修课,黄柏翰,2026-09-02 09:19:27
18017B040300PX013H-02,羽毛球,羽毛球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315661,30,0.50,公共选修课,黄淳甲,2026-09-02 09:19:27
18017B040300PX013H-03,羽毛球,羽毛球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315662,30,0.50,公共选修课,黄淳甲,2026-09-02 09:19:27
18017B040300PX013H-04,羽毛球,羽毛球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315663,30,0.50,公共选修课,黄淳甲,2026-09-02 09:19:27
18017B040300PX013H-05,羽毛球,羽毛球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315664,30,0.50,公共选修课,黄淳甲,2026-09-02 09:19:27
18017B040300PX014H-01,排球,排球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315665,30,0.50,公共选修课,刘立勇,2026-09-02 09:19:27
18017B040300PX014H-02,排球,排球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315666,30,0.50,公共选修课,刘立勇,2026-09-02 09:19:27
18017B040300PX014H-03,排球,排球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315667,30,0.50,公共选修课,刘立勇,2026-09-02 09:19:27
18017B040300PX014H-04,排球,排球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315668,30,0.50,公共选修课,刘立勇,2026-09-02 09:19:27
18017B040300PX014H-05,排球,排球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315669,30,0.50,公共选修课,刘立勇,2026-09-02 09:19:27
18017B040300PX014H-06,排球,排球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315670,30,0.50,公共选修课,刘立勇,2026-09-02 09:19:27
18017B040300PX014H-07,排球,排球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315671,30,0.50,公共选修课,孙科,2026-09-02 09:19:27
18017B040300PX014H-08,排球,排球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315672,30,0.50,公共选修课,孙科,2026-09-02 09:19:27
18017B040300PX014H-09,排球,排球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315673,30,0.50,公共选修课,孙科,2026-09-02 09:19:27
18017B040300PX014H-10,排球,排球,体育部,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/315675,30,0.50,公共选修课,孙科,2026-09-02 09:19:27
180202085403P2001H,模拟集成电路分析与设计,模拟集成电路分析与设计,集成电路学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314347,60,3.00,专业核心课,赵野等,2026-09-02 09:19:27
180202085403P2002H,微电子系统封装,微电子系统封装,集成电路学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314340,50,2.50,专业核心课,曹立强等,2026-09-02 09:19:27
180202085403P2003H,高等数字集成电路分析与设计,高等数字集成电路分析与设计,集成电路学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314348,60,3.00,专业核心课,张锋等,2026-09-02 09:19:27
180202085403P2005H,现代半导体器件物理,现代半导体器件物理,集成电路学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314346,60,3.00,专业核心课,李蒙蒙等,2026-09-02 09:19:27
180202085403P3001H,功率半导体及智能功率集成电路设计,功率半导体及智能功率集成电路设计,集成电路学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314341,40,2.00,专业课,蔡小五,2026-09-02 09:19:27
180202085403P3002H,半导体材料与器件的分析与表征,半导体材料与器件的分析与表征,集成电路学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314342,50,2.50,专业课,王晓磊等,2026-09-02 09:19:27
180202140100P3002H,新型功率电子材料与器件,新型功率电子材料与器件,集成电路学院,雁栖湖,https://jwba.ucas.ac.cn/sc/course/courseplan/314339,40,2.00,专业课,黄森等,2026-09-02 09:19:27
